user_id,signup_date,acquisition_channel,device_type,country,plan_type,funnel_stage,session_count,session_duration_min,features_used,support_tickets,user_feedback,satisfaction_score,upgraded,churned,onboarding_completed,bugs_reported,referral_count,trial_days_left,last_active_days
984,2025-03-04,Organic,Desktop,UK,Free,Landing,1.0,11.0,0.0,0.0,Customer support unhelpful,1.2,0,1,0,0.0,0.0,0.0,2.0
985,2026-03-20,Referral,Mobile,USA,Free,First Feature Use,7.0,59.0,3.0,0.0,Haven't used all features yet,3.4,0,1,1,2.0,0.0,0.0,2.0
986,2025-10-23,Organic,Tablet,India,Free,First Feature Use,,63.0,4.0,0.0,Not blown away but not disappointed,2.9,0,1,1,2.0,1.0,0.0,18.0
987,2026-01-22,Organic,Mobile,USA,Free,Landing,2.0,12.0,0.0,0.0,Frequent downtime,1.9,0,1,0,0.0,0.0,0.0,5.0
988,2026-04-04,Referral,Mobile,Germany,Free,Sign-up,3.0,20.0,1.0,0.0,Still exploring features,3.3,0,1,0,1.0,0.0,0.0,4.0
989,2025-03-11,Paid,Mobile,USA,Basic,Upgrade,15.0,136.0,10.0,0.0,Highly recommend to other teams,4.7,1,0,1,0.0,0.0,0.0,25.0
990,2025-04-24,Organic,Desktop,UK,Free,First Feature Use,10.0,50.0,3.0,1.0,Easy onboarding experience,4.6,0,1,1,2.0,0.0,0.0,15.0
991,2025-10-08,Referral,Desktop,USA,Free,Landing,2.0,12.0,0.0,0.0,Customer support unhelpful,1.6,0,1,0,0.0,0.0,0.0,6.0
992,2025-09-28,Organic,Mobile,Germany,Free,Landing,2.0,5.0,0.0,0.0,Data sync is unreliable,2.5,0,1,0,0.0,0.0,0.0,2.0
993,2025-05-23,Organic,Mobile,Canada,Free,Sign-up,2.0,24.0,0.0,0.0,No offline access,2.4,0,1,0,0.0,0.0,0.0,5.0
994,2025-05-23,Referral,Desktop,USA,Free,Onboarding,6.0,27.0,3.0,1.0,Basic features work fine so far,3.3,0,1,1,0.0,0.0,0.0,4.0
995,2025-06-12,Organic,Tablet,USA,Basic,Upgrade,24.0,121.0,13.0,1.0,Mobile experience is smooth,4.8,1,0,1,0.0,0.0,0.0,8.0
996,2025-09-17,Referral,Mobile,USA,Free,Sign-up,2.0,14.0,1.0,0.0,Missing key features compared to competitors,1.4,0,1,0,1.0,0.0,0.0,3.0
997,2025-05-23,Organic,Desktop,India,Free,Sign-up,4.0,22.0,1.0,0.0,Learning curve is medium,2.9,0,1,0,2.0,0.0,0.0,1.0
998,2026-01-07,Paid,Mobile,USA,Free,Sign-up,3.0,16.0,0.0,0.0,Not sure if I'll continue,3.6,0,1,0,0.0,0.0,0.0,2.0
999,2026-01-08,Paid,Desktop,UK,Free,Onboarding,3.0,22.0,1.0,0.0,Ok for basic use,3.1,0,1,1,0.0,0.0,0.0,13.0
1000,2025-05-17,Referral,Mobile,USA,Basic,Onboarding,5.0,22.0,2.0,0.0,Need more time before upgrading,2.8,0,0,1,1.0,1.0,13.0,13.0
1001,2025-06-16,Paid,Mobile,India,Free,Onboarding,3.0,35.0,1.0,2.0,Works most of the time,3.1,0,1,1,1.0,0.0,0.0,3.0
1002,2025-04-14,Organic,Desktop,UK,Free,Landing,1.0,6.0,0.0,0.0,No dark mode,1.1,0,1,0,0.0,0.0,0.0,3.0
1003,2026-01-23,Paid,Tablet,India,Basic,Onboarding,6.0,22.0,2.0,1.0,Basic features work fine so far,2.9,0,0,1,1.0,2.0,10.0,3.0
1004,2025-11-23,Organic,Mobile,India,Free,First Feature Use,7.0,64.0,7.0,0.0,Need more time before upgrading,2.9,0,1,1,0.0,0.0,0.0,11.0
1005,2025-07-25,Paid,Mobile,USA,Free,First Feature Use,9.0,35.0,6.0,0.0,Mobile experience is smooth,5.0,0,1,1,1.0,1.0,0.0,13.0
1006,2025-07-20,Referral,Mobile,UK,Free,First Feature Use,11.0,64.0,3.0,0.0,Love the reporting features,4.5,0,1,1,1.0,0.0,0.0,10.0
1007,2026-01-10,Paid,Mobile,UK,Premium,Upgrade,10.0,69.0,18.0,0.0,Simple and effective design,4.6,1,0,1,0.0,0.0,0.0,12.0
1008,2026-04-02,Paid,Desktop,UK,Free,Landing,1.0,10.0,0.0,0.0,Data sync is unreliable,2.1,0,1,0,0.0,,0.0,3.0
1009,2025-09-23,Organic,Mobile,USA,Free,First Feature Use,11.0,33.0,5.0,1.0,Feature updates are frequent and useful,4.3,0,1,1,2.0,0.0,0.0,9.0
1010,2025-04-27,Paid,Desktop,India,Free,Landing,1.0,13.0,0.0,0.0,App crashes during report export,1.1,0,1,0,0.0,0.0,0.0,1.0
1011,2025-12-24,Organic,Mobile,Canada,Free,Landing,2.0,9.0,0.0,0.0,Feature X is broken for weeks,1.8,0,1,0,1.0,0.0,0.0,1.0
1012,2025-09-25,Paid,Tablet,Canada,Free,Landing,1.0,12.0,0.0,,Mobile UI is cluttered,1.4,0,1,0,0.0,0.0,0.0,1.0
1013,2025-09-13,Organic,Mobile,India,Free,Landing,1.0,5.0,0.0,0.0,Missing basic integrations,1.4,0,1,0,0.0,0.0,0.0,5.0
1014,2025-01-14,Paid,Mobile,USA,Free,Onboarding,3.0,38.0,3.0,0.0,Room for improvement in UI,2.8,0,1,1,0.0,0.0,0.0,4.0
1015,2025-04-18,Organic,Mobile,USA,Free,Sign-up,3.0,11.0,1.0,0.0,Standard SaaS experience,2.7,0,1,0,0.0,0.0,0.0,7.0
1016,2025-08-01,Paid,Desktop,USA,Free,First Feature Use,7.0,67.0,6.0,0.0,No strong opinion yet,3.4,0,1,1,2.0,1.0,0.0,1.0
1017,2025-11-05,Organic,Mobile,USA,Free,Landing,1.0,11.0,0.0,0.0,App crashes during report export,2.4,0,1,0,0.0,0.0,0.0,6.0
1018,2025-05-09,Referral,Mobile,USA,Free,First Feature Use,7.0,59.0,3.0,0.0,Still exploring features,3.6,0,1,1,0.0,1.0,0.0,12.0
1019,2025-04-29,Organic,Desktop,USA,Free,Landing,2.0,14.0,0.0,0.0,Dashboard loads slowly,1.3,0,1,0,0.0,0.0,,
1020,2025-05-16,Paid,Desktop,Germany,Premium,Upgrade,12.0,139.0,12.0,0.0,Saves me hours every week,4.1,1,0,1,,0.0,0.0,26.0
1021,2025-06-02,Organic,Desktop,Canada,Free,Sign-up,,11.0,1.0,0.0,No strong opinion yet,3.0,0,1,0,1.0,0.0,0.0,2.0
1022,2026-02-10,Paid,Mobile,Germany,Free,Sign-up,4.0,17.0,1.0,1.0,Standard SaaS experience,3.6,0,1,0,0.0,0.0,0.0,8.0
1023,2025-11-04,Organic,Mobile,USA,Free,Onboarding,7.0,23.0,1.0,0.0,No strong opinion yet,2.6,0,1,1,1.0,0.0,0.0,1.0
1024,2025-01-07,Paid,Desktop,Germany,Free,Sign-up,3.0,15.0,1.0,0.0,Will evaluate again next month,3.0,0,1,0,0.0,0.0,0.0,3.0
1025,2025-02-05,Organic,Mobile,USA,Free,First Feature Use,10.0,46.0,5.0,0.0,Love how everything is customisable,4.7,0,1,1,0.0,0.0,0.0,7.0
1026,2026-02-05,Paid,Mobile,UK,Free,Landing,1.0,11.0,0.0,0.0,Export functionality is limited,1.8,0,1,0,0.0,0.0,0.0,2.0
1027,2026-02-28,Organic,Mobile,UK,Free,Sign-up,4.0,21.0,0.0,0.0,Works most of the time,3.2,0,1,0,0.0,0.0,0.0,6.0
1028,2026-04-28,Organic,Tablet,USA,Free,Onboarding,7.0,23.0,3.0,0.0,Not sure if I'll continue,2.5,0,1,1,0.0,0.0,0.0,5.0
1029,2025-02-27,Paid,Mobile,Canada,Basic,First Feature Use,7.0,39.0,7.0,0.0,"Works as expected, nothing special",3.7,0,0,1,1.0,0.0,5.0,
1030,2025-12-21,Organic,Desktop,USA,Premium,Upgrade,24.0,107.0,15.0,1.0,Automated reports are a lifesaver,4.4,1,0,1,1.0,0.0,0.0,20.0
1031,2025-06-27,Organic,Mobile,UK,Basic,Onboarding,4.0,29.0,1.0,0.0,Meets minimum requirements,3.1,0,0,1,0.0,0.0,9.0,9.0
1032,2026-02-03,Referral,Desktop,USA,Free,Sign-up,4.0,13.0,0.0,1.0,It's fine for now,3.0,0,1,0,0.0,0.0,0.0,2.0
1033,2025-06-10,Referral,Desktop,Germany,Free,Sign-up,4.0,10.0,1.0,0.0,Nothing exceptional,2.5,0,1,0,0.0,0.0,0.0,6.0
1034,2025-07-28,Paid,Mobile,USA,Free,Landing,1.0,9.0,0.0,,No dark mode,1.8,0,1,0,0.0,0.0,0.0,1.0
1035,2025-02-04,Organic,Mobile,India,Free,First Feature Use,10.0,56.0,3.0,2.0,Support team solved my issue quickly,4.1,0,1,1,1.0,1.0,0.0,9.0
1036,2025-02-18,Organic,Desktop,India,Free,Sign-up,3.0,15.0,0.0,0.0,Not blown away but not disappointed,3.8,0,1,0,0.0,0.0,0.0,5.0
1037,2025-12-02,Paid,Mobile,India,Free,First Feature Use,5.0,56.0,7.0,0.0,Not sure if I'll continue,3.5,0,1,1,0.0,1.0,0.0,3.0
1038,2025-12-25,Organic,Desktop,UK,Free,Sign-up,3.0,20.0,1.0,0.0,Still evaluating whether premium is worth it,2.5,0,1,0,1.0,0.0,0.0,1.0
1039,2026-01-12,Referral,Desktop,USA,Free,Onboarding,6.0,39.0,1.0,1.0,Good enough for my use case,2.7,0,1,1,0.0,1.0,0.0,10.0
1040,2025-08-31,Organic,Desktop,UK,Free,Landing,1.0,9.0,0.0,0.0,Too many bugs on mobile,1.9,0,1,0,0.0,0.0,0.0,5.0
1041,2025-09-05,Referral,Mobile,Canada,Free,Landing,1.0,5.0,0.0,1.0,Billing system is confusing,1.2,0,1,0,0.0,0.0,0.0,1.0
1042,2025-06-27,Paid,Mobile,India,Free,Landing,2.0,5.0,0.0,0.0,Mobile app crashes while exporting reports,1.0,0,1,0,0.0,0.0,0.0,
1043,2025-05-12,Paid,Desktop,USA,Basic,Onboarding,6.0,24.0,3.0,0.0,Ok for basic use,2.7,0,0,1,,0.0,6.0,11.0
1044,2026-03-31,Organic,Mobile,USA,Free,Landing,2.0,12.0,0.0,0.0,Steep learning curve,1.9,0,1,0,0.0,0.0,0.0,6.0
1045,2025-01-29,Referral,Tablet,USA,Basic,First Feature Use,8.0,39.0,5.0,1.0,Could be better but not terrible,3.8,0,0,1,0.0,1.0,6.0,5.0
1046,2025-04-04,Organic,Tablet,India,Free,Sign-up,2.0,13.0,0.0,0.0,Feature X is broken for weeks,1.8,0,1,0,1.0,1.0,0.0,9.0
1047,2025-06-21,Paid,Mobile,USA,Free,Sign-up,3.0,11.0,1.0,0.0,Meets minimum requirements,3.8,0,1,0,0.0,0.0,,9.0
1048,2026-01-20,Referral,Mobile,India,Free,Sign-up,3.0,17.0,0.0,0.0,Haven't used all features yet,2.9,0,1,0,1.0,0.0,0.0,4.0
1049,2025-01-03,Organic,Mobile,Germany,Free,Onboarding,4.0,31.0,2.0,1.0,Learning curve is medium,3.0,0,1,1,1.0,0.0,0.0,5.0
1050,2026-05-03,Organic,Tablet,USA,Free,Landing,,12.0,0.0,0.0,Data sync is unreliable,1.9,0,1,0,0.0,0.0,0.0,2.0
1051,2025-11-20,Paid,Mobile,USA,Free,Onboarding,5.0,20.0,2.0,0.0,It's fine for now,2.7,0,1,1,2.0,1.0,0.0,
1052,2026-03-16,Organic,Mobile,Germany,Free,Onboarding,7.0,28.0,2.0,0.0,Average experience so far,3.7,0,1,1,0.0,0.0,0.0,5.0
1053,2026-01-14,Paid,Desktop,USA,Premium,Upgrade,,,15.0,0.0,Worth every penny,4.0,1,0,1,0.0,0.0,0.0,26.0
1054,2025-05-21,Organic,Mobile,USA,Basic,First Feature Use,7.0,67.0,5.0,1.0,It's fine for now,3.1,0,0,1,0.0,,7.0,19.0
1055,2026-03-26,Organic,Mobile,USA,Free,Landing,1.0,,0.0,0.0,Billing system is confusing,,0,1,0,0.0,0.0,0.0,4.0
1056,2025-05-19,Paid,Mobile,USA,Basic,Upgrade,24.0,82.0,13.0,0.0,Analytics dashboard is insightful,4.1,1,0,1,0.0,0.0,0.0,12.0
1057,2025-10-10,Paid,Desktop,India,Free,Onboarding,7.0,40.0,3.0,0.0,Decent but not great,3.7,0,1,1,1.0,0.0,0.0,8.0
1058,2025-08-15,Organic,Mobile,USA,Free,Onboarding,3.0,34.0,3.0,1.0,It's fine for now,3.0,0,1,1,0.0,0.0,0.0,10.0
1059,2025-02-24,Referral,Mobile,USA,Free,Onboarding,3.0,21.0,2.0,0.0,Works most of the time,3.0,0,1,1,0.0,0.0,0.0,5.0
1060,2025-08-21,Referral,Desktop,India,Free,Landing,2.0,10.0,0.0,1.0,Trial period too short,1.5,0,1,0,0.0,0.0,0.0,2.0
1061,2025-09-27,Paid,Mobile,USA,Basic,Upgrade,14.0,119.0,15.0,1.0,Love the reporting features,4.9,1,0,1,,0.0,0.0,19.0
1062,2026-04-22,Organic,Desktop,USA,Free,Landing,2.0,7.0,0.0,0.0,The onboarding tutorial was confusing,1.7,0,1,0,1.0,0.0,0.0,2.0
1063,2026-02-21,Organic,Mobile,India,Free,Landing,2.0,11.0,0.0,1.0,Mobile app crashes while exporting reports,2.2,0,1,0,0.0,0.0,0.0,5.0
1064,2025-01-17,Paid,Mobile,Germany,Free,Sign-up,2.0,16.0,0.0,0.0,Email notifications are spammy,1.9,0,1,0,0.0,0.0,0.0,5.0
1065,2025-03-01,Paid,Mobile,USA,Basic,Onboarding,5.0,42.0,,2.0,Could be better but not terrible,3.1,0,0,1,0.0,0.0,8.0,4.0
1066,2026-01-30,Organic,Desktop,USA,Free,Onboarding,6.0,43.0,,1.0,Good enough for my use case,3.0,0,1,1,0.0,0.0,0.0,2.0
1067,2025-12-15,Paid,Mobile,India,Free,Landing,1.0,11.0,0.0,1.0,Cannot customize reports enough,2.2,0,1,0,,0.0,0.0,5.0
1068,2025-04-27,Organic,Mobile,UK,Free,Landing,2.0,12.0,0.0,0.0,Customer support unhelpful,1.9,0,1,0,0.0,0.0,0.0,5.0
1069,2026-04-28,Organic,Mobile,USA,Free,First Feature Use,6.0,35.0,3.0,0.0,Good enough for my use case,3.3,0,1,1,0.0,0.0,0.0,17.0
1070,2025-01-03,Paid,Mobile,USA,Free,Landing,2.0,7.0,0.0,0.0,UI feels outdated,1.4,0,1,0,0.0,0.0,0.0,4.0
1071,2025-04-29,Paid,Mobile,USA,Free,Landing,1.0,10.0,0.0,0.0,Support response time is slow,,0,1,0,0.0,0.0,0.0,6.0
1072,2026-04-01,Organic,Desktop,India,Free,Onboarding,4.0,40.0,1.0,0.0,Meets minimum requirements,3.8,0,1,1,0.0,1.0,0.0,7.0
1073,2025-12-15,Paid,Mobile,USA,Free,Landing,2.0,13.0,0.0,0.0,Mobile app crashes while exporting reports,1.6,0,1,0,1.0,0.0,0.0,1.0
1074,2025-02-22,Referral,Desktop,Germany,Free,First Feature Use,7.0,31.0,7.0,1.0,Works most of the time,3.8,0,1,1,0.0,1.0,0.0,5.0
1075,2025-07-27,Paid,Mobile,UK,Basic,Onboarding,4.0,22.0,1.0,0.0,Works most of the time,3.9,0,0,1,0.0,0.0,7.0,10.0
1076,2025-02-05,Paid,Mobile,UK,Premium,Upgrade,21.0,91.0,16.0,1.0,Helped our team productivity,4.3,1,0,1,2.0,0.0,0.0,20.0
1077,2025-12-23,Organic,Desktop,Germany,Basic,Upgrade,20.0,102.0,8.0,1.0,Love the reporting features,4.4,1,0,1,2.0,0.0,0.0,23.0
1078,2025-10-12,Organic,Mobile,USA,Free,Sign-up,2.0,21.0,0.0,1.0,No dark mode,2.0,0,1,0,0.0,0.0,0.0,8.0
1079,2025-05-27,Organic,Mobile,UK,Free,Landing,1.0,12.0,0.0,0.0,No offline access,2.3,0,1,0,0.0,0.0,0.0,5.0
1080,2025-08-10,Paid,Desktop,USA,Free,First Feature Use,5.0,51.0,4.0,1.0,It's fine for now,3.8,0,1,1,1.0,,0.0,7.0
1081,2025-11-07,Paid,Tablet,USA,Basic,Onboarding,4.0,34.0,3.0,0.0,Average experience so far,3.8,0,0,1,0.0,0.0,13.0,3.0
1082,2025-03-18,Organic,Mobile,USA,Free,Onboarding,7.0,42.0,3.0,,Meets minimum requirements,3.4,0,1,1,0.0,0.0,0.0,13.0
1083,2026-03-12,Organic,Desktop,USA,Free,Sign-up,2.0,23.0,1.0,1.0,No dark mode,2.1,0,1,0,0.0,0.0,0.0,3.0
1084,2025-05-28,Organic,Desktop,Germany,Free,Onboarding,3.0,20.0,3.0,0.0,Not sure if I'll continue,3.7,0,1,1,1.0,0.0,0.0,12.0
1085,2025-03-02,Organic,Mobile,UK,Free,First Feature Use,6.0,47.0,4.0,2.0,Not sure if I'll continue,3.0,0,1,1,0.0,0.0,0.0,17.0
1086,2025-08-08,Referral,Desktop,Germany,Free,First Feature Use,10.0,45.0,3.0,2.0,Support team solved my issue quickly,4.7,0,1,1,1.0,1.0,0.0,8.0
1087,2025-01-11,Paid,Mobile,USA,Premium,Upgrade,15.0,70.0,18.0,1.0,Automated reports are a lifesaver,4.7,1,0,1,0.0,0.0,0.0,24.0
1088,2026-03-28,Organic,Mobile,UK,Premium,Upgrade,23.0,140.0,12.0,0.0,Great value for money,4.6,1,0,1,1.0,0.0,0.0,28.0
1089,2025-08-09,Paid,Mobile,USA,Free,Onboarding,5.0,27.0,3.0,0.0,Similar to other tools,4.0,0,1,1,1.0,0.0,0.0,1.0
1090,2025-06-02,,Desktop,USA,Free,Sign-up,3.0,15.0,0.0,0.0,It's fine for now,3.0,0,1,0,0.0,0.0,0.0,7.0
1091,2025-07-13,Paid,Mobile,UK,Free,Onboarding,6.0,,3.0,0.0,Will evaluate again next month,2.8,0,1,1,0.0,0.0,0.0,9.0
1092,2025-12-29,Organic,Mobile,USA,Free,Onboarding,7.0,29.0,2.0,0.0,Learning curve is medium,2.6,0,1,1,0.0,0.0,0.0,4.0
1093,2025-03-10,Organic,Desktop,India,Free,Onboarding,6.0,28.0,2.0,0.0,Need more time before upgrading,3.4,0,1,1,0.0,0.0,0.0,10.0
1094,2025-06-03,Organic,Desktop,USA,Free,Landing,2.0,6.0,0.0,0.0,Pricing too high for small businesses,2.5,0,1,0,0.0,0.0,0.0,3.0
1095,2026-02-23,Referral,Tablet,USA,Premium,Upgrade,18.0,130.0,17.0,1.0,Love the reporting features,4.9,1,0,1,0.0,0.0,0.0,29.0
1096,2026-01-31,Paid,Mobile,UK,Free,Sign-up,2.0,23.0,1.0,0.0,The onboarding tutorial was confusing,1.5,0,1,0,0.0,0.0,0.0,7.0
1097,2025-03-25,Paid,Mobile,Canada,Free,First Feature Use,8.0,36.0,7.0,0.0,Similar to other tools,3.4,0,1,1,1.0,0.0,0.0,18.0
1098,2025-11-05,Organic,Mobile,USA,Free,Sign-up,2.0,10.0,0.0,0.0,Too many bugs on mobile,1.5,0,1,0,0.0,0.0,0.0,9.0
1099,2025-06-26,Organic,Desktop,UK,Free,Onboarding,7.0,27.0,2.0,2.0,Similar to other tools,3.4,0,1,1,1.0,0.0,0.0,13.0
1100,2025-09-05,Organic,Mobile,UK,Free,Sign-up,4.0,22.0,1.0,1.0,It's fine for now,3.0,0,1,0,1.0,0.0,0.0,2.0
1101,2025-08-13,Referral,Tablet,USA,Free,Landing,2.0,14.0,0.0,0.0,Trial period too short,1.8,0,1,0,0.0,0.0,0.0,1.0
1102,2025-03-10,Organic,Mobile,UK,Basic,Onboarding,4.0,,1.0,0.0,"Works as expected, nothing special",3.6,0,0,1,0.0,0.0,7.0,10.0
1103,2025-06-10,Organic,Desktop,USA,Free,Onboarding,5.0,28.0,2.0,0.0,Could be better but not terrible,3.9,0,1,1,1.0,0.0,0.0,7.0
1104,2025-05-13,Referral,Desktop,USA,Free,First Feature Use,8.0,69.0,7.0,0.0,Good enough for my use case,2.7,0,1,1,0.0,1.0,0.0,16.0
1105,2025-11-11,Paid,Desktop,USA,Free,Sign-up,3.0,21.0,0.0,0.0,Nothing exceptional,3.5,0,1,0,1.0,0.0,0.0,6.0
1106,2026-03-13,Paid,Mobile,India,Basic,First Feature Use,11.0,66.0,7.0,0.0,Onboarding tutorial was straightforward,5.0,0,0,1,1.0,2.0,4.0,17.0
1107,2025-05-02,Organic,Desktop,USA,Free,Onboarding,5.0,,2.0,0.0,Haven't used all features yet,,0,1,1,0.0,0.0,0.0,13.0
1108,2025-03-31,Paid,Mobile,USA,Basic,Upgrade,13.0,67.0,18.0,0.0,Best SaaS tool I've used,4.4,1,0,1,1.0,0.0,0.0,17.0
1109,2025-11-09,Organic,Mobile,USA,Free,First Feature Use,,66.0,3.0,0.0,Haven't used all features yet,,0,1,1,0.0,1.0,,13.0
1110,2026-04-14,Paid,Mobile,USA,Free,Sign-up,3.0,19.0,,0.0,Learning curve is medium,3.3,0,1,0,0.0,0.0,0.0,7.0
1111,2026-04-27,Organic,Desktop,USA,Basic,Upgrade,11.0,66.0,,0.0,Love the reporting features,4.6,1,0,1,0.0,1.0,0.0,10.0
1112,2025-06-25,Organic,Mobile,USA,Basic,Onboarding,7.0,24.0,2.0,0.0,Standard SaaS experience,2.9,0,0,1,0.0,1.0,10.0,3.0
1113,2026-04-28,,Tablet,USA,Basic,Onboarding,7.0,31.0,3.0,0.0,Similar to other tools,3.5,0,0,1,1.0,2.0,5.0,8.0
1114,2025-02-16,Paid,Mobile,USA,Free,Sign-up,4.0,11.0,0.0,0.0,Still exploring features,3.3,0,1,0,,0.0,0.0,2.0
1115,2025-08-10,Paid,Mobile,India,Free,First Feature Use,6.0,63.0,3.0,1.0,"Works as expected, nothing special",3.3,0,1,1,2.0,0.0,0.0,18.0
1116,2025-11-07,Organic,Mobile,UK,Free,Sign-up,3.0,13.0,0.0,0.0,Nothing exceptional,2.9,0,1,0,0.0,0.0,0.0,1.0
1117,2025-09-04,Organic,Desktop,USA,Free,Landing,1.0,6.0,0.0,0.0,Frequent downtime,2.4,0,1,0,0.0,0.0,0.0,3.0
1118,2025-01-15,Paid,Mobile,USA,Basic,Onboarding,7.0,42.0,1.0,0.0,Could be better but not terrible,2.7,0,0,1,0.0,0.0,11.0,4.0
1119,2025-08-30,Paid,Desktop,USA,Premium,Upgrade,16.0,123.0,7.0,0.0,Saves me hours every week,4.5,1,0,1,0.0,0.0,0.0,7.0
1120,2026-04-20,Referral,Mobile,UK,Free,First Feature Use,10.0,32.0,6.0,1.0,Saves me hours every week,4.0,0,1,1,0.0,0.0,0.0,3.0
1121,2026-03-12,Paid,Tablet,USA,Free,Onboarding,5.0,23.0,2.0,1.0,No strong opinion yet,3.7,0,1,1,0.0,0.0,0.0,7.0
1122,2025-08-03,Paid,Mobile,USA,Free,First Feature Use,10.0,45.0,3.0,2.0,Easy onboarding experience,4.1,0,1,1,0.0,0.0,0.0,13.0
1123,2025-06-02,Referral,Mobile,USA,Premium,Upgrade,17.0,97.0,14.0,1.0,Love the reporting features,4.4,1,0,1,0.0,2.0,0.0,24.0
1124,2025-01-05,Organic,Desktop,USA,Free,First Feature Use,9.0,48.0,4.0,1.0,Data export works perfectly,4.8,0,1,1,0.0,0.0,0.0,13.0
1125,2026-04-19,Organic,Desktop,India,Basic,Upgrade,10.0,125.0,15.0,1.0,Reporting module saves a lot of time,4.8,1,0,1,1.0,0.0,,18.0
1126,2025-03-04,Organic,Mobile,USA,Free,Landing,2.0,8.0,0.0,0.0,No dark mode,1.7,0,1,0,0.0,0.0,0.0,2.0
1127,2025-10-04,Organic,Desktop,USA,Basic,Onboarding,3.0,29.0,2.0,1.0,Basic features work fine so far,3.6,0,0,1,0.0,0.0,11.0,6.0
1128,2025-06-28,Paid,Mobile,UK,Free,Onboarding,5.0,43.0,2.0,1.0,Learning curve is medium,2.9,0,1,1,2.0,0.0,0.0,6.0
1129,2025-02-14,Paid,Desktop,UK,Premium,Upgrade,21.0,87.0,10.0,1.0,Mobile experience is smooth,5.0,1,0,1,0.0,0.0,0.0,24.0
1130,2025-07-20,Paid,Mobile,USA,Basic,Onboarding,5.0,43.0,1.0,0.0,Could be better but not terrible,3.9,0,0,1,1.0,0.0,12.0,1.0
1131,2025-03-19,Organic,Mobile,USA,Free,Sign-up,4.0,11.0,1.0,0.0,Standard SaaS experience,3.2,0,1,0,0.0,0.0,0.0,7.0
1132,2026-01-19,Paid,Mobile,USA,Free,Onboarding,4.0,20.0,2.0,0.0,Good enough for my use case,3.2,0,1,1,0.0,0.0,0.0,6.0
1133,2026-04-19,Organic,Desktop,USA,Free,Landing,1.0,12.0,0.0,0.0,No offline access,1.5,0,1,0,1.0,0.0,0.0,
1134,2025-07-31,Paid,Tablet,USA,Free,Onboarding,5.0,35.0,2.0,0.0,Not blown away but not disappointed,2.6,0,1,1,0.0,0.0,0.0,10.0
1135,2026-03-02,Organic,Mobile,USA,Free,Sign-up,4.0,10.0,0.0,1.0,Haven't used all features yet,3.8,0,1,0,1.0,0.0,0.0,1.0
1136,2026-01-21,Referral,Desktop,India,Basic,Upgrade,18.0,117.0,14.0,0.0,Highly recommend to other teams,4.2,1,0,1,0.0,0.0,0.0,7.0
1137,2025-07-07,Organic,Mobile,Canada,Premium,Upgrade,23.0,67.0,8.0,0.0,Saves me hours every week,4.3,1,0,1,2.0,1.0,0.0,12.0
1138,2026-04-25,Organic,Desktop,UK,Free,Sign-up,2.0,20.0,1.0,0.0,Dashboard loads slowly,2.2,0,1,0,0.0,0.0,0.0,2.0
1139,2025-04-27,Paid,Mobile,USA,Free,Sign-up,4.0,12.0,0.0,0.0,Decent but not great,3.4,0,1,0,0.0,0.0,0.0,4.0
1140,2025-06-27,Referral,Desktop,India,Basic,First Feature Use,6.0,65.0,5.0,1.0,Average experience so far,2.5,0,0,1,0.0,1.0,7.0,2.0
1141,2025-11-20,Paid,Mobile,UK,Premium,Upgrade,12.0,142.0,19.0,0.0,Mobile experience is smooth,4.7,1,0,1,0.0,0.0,0.0,3.0
1142,2025-11-12,Paid,Mobile,India,Free,First Feature Use,5.0,43.0,6.0,0.0,Not blown away but not disappointed,3.6,0,1,1,0.0,0.0,0.0,12.0
1143,2025-07-25,Referral,Desktop,UK,Premium,Upgrade,10.0,146.0,10.0,0.0,Integration with Slack was seamless,4.2,1,0,1,0.0,0.0,0.0,11.0
1144,2026-02-19,Referral,Desktop,UK,Basic,Upgrade,14.0,60.0,18.0,1.0,Support team solved my issue quickly,4.0,1,0,1,0.0,1.0,0.0,11.0
1145,2025-11-25,Paid,Desktop,USA,Free,Onboarding,5.0,29.0,2.0,0.0,"Works as expected, nothing special",3.5,0,1,1,0.0,0.0,0.0,12.0
1146,2025-04-28,Paid,Tablet,USA,Free,Landing,2.0,11.0,,1.0,Trial period too short,1.2,0,1,0,0.0,0.0,0.0,3.0
1147,2025-08-29,Organic,Desktop,USA,Premium,Upgrade,17.0,113.0,14.0,2.0,Simple and effective design,4.6,1,0,1,0.0,,0.0,22.0
1148,2025-08-23,Referral,Mobile,USA,Free,Onboarding,4.0,22.0,2.0,2.0,Still exploring features,3.4,0,1,1,0.0,0.0,0.0,11.0
1149,2026-03-07,Organic,Mobile,USA,Free,Sign-up,3.0,19.0,0.0,0.0,Still exploring features,3.3,0,1,0,0.0,0.0,0.0,4.0
1150,2025-12-04,Referral,Desktop,USA,Free,Sign-up,2.0,24.0,1.0,0.0,Feature X is broken for weeks,1.6,0,1,0,0.0,0.0,0.0,8.0
1151,2025-12-16,Organic,Tablet,UK,Free,Landing,1.0,7.0,0.0,0.0,Too many bugs on mobile,2.0,0,1,0,0.0,0.0,0.0,5.0
1152,2026-04-17,Organic,Tablet,Germany,Free,Onboarding,5.0,33.0,,,Still exploring features,2.7,0,1,1,0.0,0.0,0.0,8.0
1153,2025-12-16,Paid,Desktop,USA,Free,Onboarding,5.0,30.0,1.0,0.0,Decent but not great,3.3,0,1,1,0.0,0.0,0.0,4.0
